dataset,metric,raw_gap,raw_ci_low,raw_ci_high,prevalence_adjusted_gap,prevalence_adjusted_ci_low,prevalence_adjusted_ci_high,attenuation_pct
cdc_diabetes,ppv,0.010245247400958057,-0.0012446147906889414,0.021186269689401876,-0.02161107882501978,-0.02866161587752947,-0.014949889329621383,310.9375984712568
cdc_diabetes,npv,-0.016441817863453667,-0.020672228960722985,-0.01228059772210143,-0.009205501290902807,-0.01276853231114979,-0.0058007404648600415,44.01165754691583
cdc_diabetes,predicted_positive_rate,0.018703289682044932,0.012016676909130353,0.02559661050652547,0.009297227344674808,0.002912933340040548,0.015642067693162422,50.290951470424474
cdc_diabetes,sensitivity,-0.03302415533334835,-0.04760341126213468,-0.018719601705911512,,,,
cdc_diabetes,fnr,0.03302415533334835,0.018719601705911512,0.04760341126213468,,,,
