dataset,metric,raw_gap,raw_ci_low,raw_ci_high,prevalence_adjusted_gap,prevalence_adjusted_ci_low,prevalence_adjusted_ci_high,attenuation_pct
nhanes_diabetes,sensitivity,0.0005622489959840049,-0.08346141383306081,0.0894818647136528,,,,
nhanes_diabetes,specificity,0.043824701195219085,-0.004451816411414827,0.09347259924144848,,,,
nhanes_diabetes,fpr,-0.043824701195219085,-0.09347259924144848,0.004451816411414827,,,,
nhanes_diabetes,fnr,-0.0005622489959840049,-0.0894818647136528,0.08346141383306081,,,,
nhanes_diabetes,ppv,0.07038057341087645,0.003401731266476595,0.13762955967156623,0.02758748769718916,-0.011515152906049547,0.0645879477171415,60.80241129020717
nhanes_diabetes,npv,-0.00707319072207202,-0.03630638397039652,0.022003586112248327,0.0041050206745312234,-0.021264321942049677,0.03128714831236923,158.03633516796646
nhanes_diabetes,predicted_positive_rate,-0.02294812524099038,-0.0701050880288319,0.022522619015162407,-0.03583707234532141,-0.08024454761315834,0.006082360169699425,-56.16557766256454
nhanes_diabetes,prevalence,0.028494311653612603,-0.006815889200905146,0.06406263996915323,,,,
